非洲	África
希路	Hilo (Hawái)
乓	Pong
茶羹	Cucharadita
北極狼	Canis lupus arctos
垃圾桶	Cubo de basura
司機	Chofer
保羅安卡	Paul Anka
廿四小時制	Sistema horario de 24 horas
小高加索山脈	Cáucaso Menor
文立彬	Ed Miliband
鄉村芝士	Requesón
占婆	Champa
倒數 (數)	Inverso multiplicativo
奧利里奧	Fábio Aurélio
Deryck Whibley	Deryck Whibley
史譚	Jaap Stam
身前身後	A dos metros bajo tierra
中華台北	China Taipéi
Glenn Gould	Glenn Gould
高爾	Andrew Cole
老友記闖天涯	Oliver y su pandilla
西江	Río Xi
240年代	Años 240
前240年代	Años 240 a. C.
德仁	Naruhito
詠春	Wing chun
歐豬五國	PIGS
羅德西亞	República de Rodesia
鐵血將軍巴頓	Patton (película)
大田區	Ōta (Tokio)
沙漠之鷹手槍	Desert Eagle
森林反恐隊2	Open Season 2
A1	A1
波板糖	Piruleta
PM	PM
達斡爾族	Daur
TB	TB
佐卡夫	Youri Djorkaeff
車打芝士	Queso Cheddar
豬籠草	Nepenthes
小丑 (蝙蝠俠漫畫)	Joker
太陽眼鏡	Gafas de sol
牡丹江市	Mudanjiang
泰安	Tai'an
濰坊	Weifang
烈性黑啤酒	Stout
250年代	Años 250
A3	A3
大衛·高帕菲	David Copperfield (desambiguación)
興登堡號	Dirigible Hindenburg
威爾遜	Wilson
菲臘尼維利	Phil Neville
雞蛋花	Plumeria
AA	AA
俄羅斯總統	Presidente de Rusia
契丹	Kitán
簡路迪	Frédéric Kanouté
吋	Pulgada
丙氨酸	Alanina
五行	Wu Xing
PD	PD
笠包	Rabaul
安娜塔西亞 (搞清楚)	Anastasia
千年蟲	Problema del año 2000
卡斯柏王子	El príncipe Caspian
橙汁	Zumo de naranja
戰略	Estrategia militar
Pb	Pb (desambiguación)
極危	Especie en peligro crítico de extinción
蟲害	Plaga
BC	BC
Heart	Heart
Cam	CAM
鬱金香狂熱	Tulipomanía
TI	TI
Go	Go (desambiguación)
乳糖消化不良	Intolerancia a la lactosa
M2	M2
M4	M4
七七事變	Incidente del Puente de Marco Polo
自由民主黨	Partido Liberal Democrático
Fa	Fa
And	AND (desambiguación)
Balboa	Balboa
SE	Se
食譜	Receta de cocina
AK	AK
奧華馬斯	Marc Overmars
科伊科伊人	Khoikhoi
Ανδρέας Παπανδρέου	Andreas Papandréu
PK	PK
艾傑臣	Elkeson de Oliveira Cardoso
Brown	Brown
前260年代	Años 260 a. C.
海龜	Chelonioidea
260年代	Años 260
A2	A2
保時捷 911	Porsche 911
非盧祖·保蘇尼	Ferruccio Busoni
孤星血淚	Grandes esperanzas
華盛頓大學	Universidad de Washington
細紋斑馬	Equus grevyi
檜原村	Hinohara (Tokio)
安汶島	Isla de Ambon
Bessel 函數	Función de Bessel
嘉莉慕萊根	Carey Mulligan
傑士德加	Chris Tucker
270年代	Años 270
前270年代	Años 270 a. C.
Dusty Springfield	Dusty Springfield
高橋留美子	Rumiko Takahashi
斯堪尼亞	Scania
寵物店	Tienda de animales
蜜月	Luna de miel
香港動植物公園	Jardín botánico y zoológico de Hong Kong
黃喉貂	Martes flavigula
集港啤	Cerveza de Alemania
電話簿	Guía telefónica
古晉	Kuching
眼鏡蛇	Naja
紐約徵兵暴動	Draft Riots
行車方向	Sentido de circulación
遺物	Artefacto arqueológico
Marilyn Chambers	Marilyn Chambers
280年代	Años 280
前538年	538 a. C.
鴉片戰爭	Guerras del Opio
Gnumeric	Gnumeric
布氏鯨	Balaenoptera brydei
瑪麗亞二世	María II de Portugal
鉻嘅同位素	Anexo:Isótopos de cromo
晏冠沙絲蔑	Anggun
八月政變	Intento de golpe de Estado en la Unión Soviética
史斯富	Enzo Scifo
疊字	Reduplicación (lingüística)
扎維耶	Zauiya
290年代	Años 290
試管實驗	In vitro
天花板	Techo
斯泰爾AUG突擊步槍	Steyr AUG
清水寺	Kiyomizu-dera
一孩政策	Política de hijo único
單車徑	Ciclovía
羅先	Rasŏn
漢文 (網球手)	Tim Henman
ISO/IEC 8859	ISO/IEC 8859
歐洲貨幣單位	Unidad Monetaria Europea
小泰山2	El libro de la selva 2
錢罌	Hucha
崔世安	Fernando Chui
Manzanillo	Manzanillo
關羽	Guan Yu
阿基諾	Benigno Aquino
2ch	2channel
龜	Testudines
鼠耳蝠屬	Myotis
物體	Objeto físico
太空衫	Traje espacial
櫃桶	Cajón
戰象	Elefante de guerra
山地車	Bicicleta de montaña
阮福晪	Bảo Đại
俄塔社	ITAR-TASS
鐵人	Iron Man (desambiguación)
指甲油	Esmalte de uñas
300年代	Años 300
前300年代	Años 300 a. C.
Stanley	Stanley
黑 (搞清楚)	Black
Cs	CS
Yes	Yes (desambiguación)
James	James
貝爾	Bell
Tau	Tau
Gap	GAP
AAA	AAA
Diamond	Diamond
狐狸 (搞清楚)	Fox (desambiguacion)
梵高博物館	Museo van Gogh
和諧	Harmony
Aps	APS
Tiger	Tiger (desambiguación)
前30年代	Años 30 a. C.
國民陣線	Frente Nacional
前31世紀	Siglo XXXI a. C.
何夫曼 (搞清楚)	Hoffman
Us	Us (desambiguación)
積克	Jack
聖三一學院 (搞清楚)	Trinity College
Ir	Ir
SM	SM
CC	CC
前310年代	Años 310 a. C.
310年代	Años 310
福特	Ford (desambiguación)
Car	Car
TW	TW (desambiguación)
快思邏輯	Lógica difusa
聖佐治 (搞清楚)	Saint George
明治 (搞清楚)	Meiji
鎝嘅同位素	Anexo:Isótopos de tecnecio
火狐	Firefox (desambiguación)
320年代	Años 320
前320年代	Años 320 a. C.
海岸星光號	Coast Starlight
賓治	Punch
Fahrenheit	Fahrenheit
330年代	Años 330
前330年代	Años 330 a. C.
信差	Messenger
Sex	Sexo (desambiguación)
Mouse	Mouse (desambiguación)
龍出生天	Daylight (película)
B2	B2
元 (搞清楚)	Yuan
May	May
空集	Conjunto vacío
340年代	Años 340
前340年代	Años 340 a. C.
OP	OP
前350年代	Años 350 a. C.
前351年	351 a. C.
前352年	352 a. C.
前353年	353 a. C.
Master	Máster (desambiguación)
默片	Cine mudo
Mirage	Mirage
Gun	GUN
M6	M6
Temple	Temple
深喉	Garganta profunda
Dam	DAM
LSD	LSD (desambiguación)
Ant	ANT
O2	O2
NDS	NDS
Linares	Linares
世界貿易中心 (搞清楚)	World Trade Center (desambiguación)
能劇	Nō
Smithfield	Smithfield
鄒凱	Zou Kai
Van	Van
前360年代	Años 360 a. C.
皮帶	Belt
Fly	Fly
March	March
蘋果 (搞清楚)	Apple (desambiguación)
祖沖之	Zu Chongzhi
前368年	368 a. C.
蘇丹 (搞清楚)	Sudán (desambiguación)
前369年	369 a. C.
前37世紀	Siglo XXXVII a. C.
大啡菇	Agaricus bisporus
前370年代	Años 370 a. C.
前371年	371 a. C.
佛洛伊德 (搞清楚)	Freud (desambiguación)
前372年	372 a. C.
羅馬 (搞清楚)	Roma (desambiguación)
前373年	373 a. C.
前374年	374 a. C.
前375年	375 a. C.
前377年	377 a. C.
We	WE
前378年	378 a. C.
芋	Colocasia esculenta
烏鵰	Aquila clanga
前379年	379 a. C.
手指屘	Meñique de la mano
鎖	Cerradura
廿一點	Blackjack
Watt	Watt
奧克蘭	Oakland
前380年代	Años 380 a. C.
前381年	381 a. C.
牛蠅	Tabanidae
前383年	383 a. C.
交配	Apareamiento
前386年	386 a. C.
前388年	388 a. C.
孤星淚 (搞清楚)	Los miserables (desambiguación)
哥連麥卡羅	Colleen McCullough
前390年代	Años 390 a. C.
吳承恩	Wu Cheng'en
前391年	391 a. C.
前392年	392 a. C.
前393年	393 a. C.
前394年	394 a. C.
欂櫨蓋	Rótula
前395年	395 a. C.
前397年	397 a. C.
蔡倫	Cai Lun
前398年	398 a. C.
卡拉OK	Karaoke
豉油	Salsa de soya
3D電影	Cine 3D
烏鴉 (搞清楚)	Corvus (desambiguación)
Swift	Swift (desambiguación)
紅軍	El Ejército Rojo (desambiguación)
作死不離3兄弟	3 Idiots
3dfx	3dfx
急口令	Trabalenguas
左傳	Zuo Zhuan
Michael Johnson	Michael Johnson
塘尾	Zygoptera
福島	Fukushima
列卡度	Ricardo (desambiguación)
迷你裙	Minifalda
啤梨 (搞清楚)	Berry
國籍	Nacionalidad
Palm	Palm
威末	Vermú
無生源論	Abiogénesis
新山	Johor Bahru
棕櫚油	Aceite de palma
400年代	Años 400
烏龍茶	Té oolong
前401年	401 a. C.
北極兔	Lepus arcticus
世田谷區	Setagaya (Tokio)
前402年	402 a. C.
銀主盤	Ejecución de hipoteca
前403年	403 a. C.
瑪歌芳婷	Margot Fonteyn
前407年	407 a. C.
前408年	408 a. C.
冷衫	Suéter
前409年	409 a. C.
丁方英里	Milla cuadrada
前40年代	Años 40 a. C.
B3	B3
前410年	410 a. C.
410年代	Años 410
前411年	411 a. C.
菊地凜子	Rinko Kikuchi
前412年	412 a. C.
謝淑薇	Su-Wei Hsieh
馬天妮絲	Conchita Martínez
梅艷芳	Anita Mui
荒川區	Arakawa (Tokio)
Aleksandra Wozniak	Aleksandra Wozniak
葛飾區	Katsushika (Tokio)
何可欣	He Kexin
杉並區	Suginami (Tokio)
杜詩雅	Nathalie Tauziat
板橋區 (日本)	Itabashi (Tokio)
紀子	Kiko Kawashima
貝嘉晴	Margaret Beckett
台東區	Taitō (Tokio)
Jamie Chung	Jamie Chung
練馬區	Nerima (Tokio)
前414年	414 a. C.
前415年	415 a. C.
火龍果	Pitahaya
前416年	416 a. C.
前417年	417 a. C.
丹頂鶴	Grus japonensis
勝瓜	Luffa
前418年	418 a. C.
前419年	419 a. C.
聖多美島	Isla de Santo Tomé
420年代	Años 420
前420年	420 a. C.
前421年	421 a. C.
世界唔食煙日	Día Mundial Sin Tabaco
CDS	CDS
B1	B1
米爾卡費達拿	Mirka Vavrinec
前422年	422 a. C.
神學院	Seminario
歌迪莎	Amanda Coetzer
利瑪竇	Matteo Ricci
前423年	423 a. C.
秀英	Sooyoung
前424年	424 a. C.
品川區	Shinagawa (Tokio)
前425年	425 a. C.
川島芳子	Yoshiko Kawashima
前426年	426 a. C.
共產黨	Partido comunista
前428年	428 a. C.
Holly Brook	Skylar Grey
祖利亞	Junior
430年代	Años 430
目黑區	Meguro (Tokio)
鄭秀妍	Jessica Jung
前431年	431 a. C.
塔里哈省	Departamento de Tarija
蔡英文	Tsai Ing-wen
前432年	432 a. C.
南摩多河	Río Narmada
烏頭	Mugil cephalus
金泫雅	Hyuna
前434年	434 a. C.
中野區	Nakano (Tokio)
前435年	435 a. C.
前436年	436 a. C.
前437年	437 a. C.
諾麗果	Morinda citrifolia
梵爾賽條約 (搞清楚)	Tratado de Versalles (desambiguación)
前438年	438 a. C.
前439年	439 a. C.
前440年	440 a. C.
440年代	Años 440
前441年	441 a. C.
平成	Era Heisei
前442年	442 a. C.
前443年	443 a. C.
前444年	444 a. C.
椎名林檎	Ringo Shiina
宇多田光	Hikaru Utada
前445年	445 a. C.
拉麪 (日本)	Ramen
前446年	446 a. C.
雅尼	Yanni
前447年	447 a. C.
嘉芙費曼	Cathy Freeman
張曼玉	Maggie Cheung
前448年	448 a. C.
萊恩群島	Islas de la Línea
阿拉	Alá
前449年	449 a. C.
地牢	Sótano
光碟	Disco óptico
伊斯蘭教朝聖	Hajj
450年代	Años 450
前451年	451 a. C.
前452年	452 a. C.
收錢機	Caja registradora
前453年	453 a. C.
聖克魯斯省 (玻利維亞)	Departamento de Santa Cruz
北區 (東京都)	Kita-ku (Tokio)
墨田區	Sumida (Tokio)
麪豉	Miso
前455年	455 a. C.
劉洋	Liu Yang
前457年	457 a. C.
多啦A夢	Doraemon
北京地鐵	Metro de Pekín
前458年	458 a. C.
前459年	459 a. C.
愛華頓 (搞清楚)	Everton
Netscape Navigator	Netscape Navigator
前460年	460 a. C.
460年代	Años 460
前461年	461 a. C.
宋卡府	Provincia de Songkhla
前462年	462 a. C.
前463年	463 a. C.
前464年	464 a. C.
衞生巾	Toalla sanitaria
前465年	465 a. C.
平年	Año común
電筒	Linterna eléctrica
前466年	466 a. C.
前467年	467 a. C.
前468年	468 a. C.
雙魚	Piscis
江青	Jiang Qing
蘇聯加盟共和國	Repúblicas de la Unión Soviética
470年代	Años 470
前471年	471 a. C.
日野市	Hino (Tokio)
信興廣場	Shun Hing Square
鎌倉時代	Período Kamakura
寵物小精靈一覽	Anexo:Pokémon
粉紅色的一生	La vida en rosa (película)
前472年	472 a. C.
腰	Cintura
沙敦府	Provincia de Satun
前473年	473 a. C.
前474年	474 a. C.
黃美英	Tiffany Hwang
泰文字母	Alfabeto tailandés
前476年	476 a. C.
前477年	477 a. C.
前478年	478 a. C.
豐島區	Toshima (Tokio)
甲米府	Provincia de Krabi
480年代	Años 480
列治文 (大溫哥華地區)	Richmond (Columbia Británica)
前481年	481 a. C.
六式碼	Seis Sigma
前482年	482 a. C.
伏羲	Fuxi
前483年	483 a. C.
前484年	484 a. C.
前485年	485 a. C.
前486年	486 a. C.
前487年	487 a. C.
宜蘭縣	Condado de Yilan (Taiwán)
前488年	488 a. C.
湯匿水	Tónica (bebida)
前489年	489 a. C.
魯芬 (網球手)	Guillaume Rufin
伊藤由奈	Yuna Itō
平野綾	Aya Hirano
490年代	Años 490
世界末日鐘	Reloj del Apocalipsis
希基達	René Higuita
前491年	491 a. C.
前492年	492 a. C.
清雙唇破音	Oclusiva bilabial sorda
前493年	493 a. C.
青梅市	Ōme (Tokio)
會津若松	Aizuwakamatsu (Fukushima)
前494年	494 a. C.
前495年	495 a. C.
前496年	496 a. C.
尼日利亞國歌	Himno nacional de Nigeria
亞歷山大二世 (蘇格蘭)	Alejandro II de Escocia
前497年	497 a. C.
道格拉斯·希渣	Douglas Hyde
前498年	498 a. C.
牛屬	Bos
前499年	499 a. C.
波托西省	Departamento de Potosí
拜祖先	Culto a los ancestros
解構主義建築	Deconstructivismo
南京條約	Tratado de Nankín
核反應	Procesos nucleares
紅花楹	Delonix regia
我哋係冠軍	We Are the Champions
巴布達島	Barbuda
周杰倫	Jay Chou
吉本芭娜娜	Banana Yoshimoto
九龍	Kowloon
90	Noventa
大溪地足球代表隊	Selección de fútbol de Tahití
Super Junior	Super Junior
芬倫	Steve Finnan
菲臘楊哈斯賓	Phil Younghusband
高橋和希	Kazuki Takahashi
廣島	Hiroshima (desambiguación)
秋留野市	Akiruno (Tokio)
東村山市	Higashimurayama (Tokio)
史度拉利	Marco Storari
前500年	500 a. C.
500年代	Años 500
皮費	Coste
前501年	501 a. C.
布吉國際機場	Aeropuerto Internacional de Phuket
ACM	ACM
Girl	Girl (desambiguación)
Yui	Yui
Cha	CHA (desambiguación)
Yesterday	Yesterday (desambiguación)
Ari	ARI
Cep	CEP
前502年	502 a. C.
李婷 (網球手)	Li Ting
前503年	503 a. C.
前504年	504 a. C.
前505年	505 a. C.
前506年	506 a. C.
胡齊斯坦省	Juzestán
1989年法國網球公開賽	Torneo de Roland Garros 1989
前507年	507 a. C.
澳門幣	Pataca macaense
前508年	508 a. C.
前509年	509 a. C.
前50年代	Años 50 a. C.
58	Cincuenta y ocho
索馬利人	Etnia somalí
510年代	Años 510
前512年	512 a. C.
Young	Young
前513年	513 a. C.
卡比李陀羅曼路	Carpineto Romano
豐崎愛生	Aki Toyosaki
前514年	514 a. C.
九一八事變	Incidente de Mukden
古巴鱷	Crocodylus rhombifer
小樽市	Otaru (Hokkaidō)
死亡谷	Parque nacional del Valle de la Muerte
五代十國	Cinco Dinastías
香港足球代表隊	Selección de fútbol de Hong Kong
前515年	515 a. C.
前518年	518 a. C.
閉路電視	Circuito cerrado de televisión
前519年	519 a. C.
前520年	520 a. C.
520年代	Años 520
馬來長吻鱷	Tomistoma schlegelii
裁縫	Sastre (oficio)
⾖	Radical 151
⾗	Radical 152
森理世	Riyo Mori
⾘	Radical 153
⾙	Radical 154
盧泰愚	Roh Tae-woo
基庭	Paul Keating
⾚	Radical 155
朴敏英	Park Min Young
⾛	Radical 156
⾜	Radical 157
銳步球場	Estadio Reebok
⾝	Radical 158
濁雙唇破音	Oclusiva bilabial sonora
靖國神社	Santuario Yasukuni
⾞	Radical 159
小金井市	Koganei (Tokio)
西東京市	Nishitōkyō (Tokio)
三鷹市	Mitaka (Tokio)
530年代	Años 530
紅棗	Ziziphus zizyphus
山斑馬	Equus zebra
體育	Educación física
540年代	Años 540
昌原	Changwon
通用十進制圖書分類	Clasificación Decimal Universal
⾟	Radical 160
⾠	Radical 161
⾡	Radical 162
哈斯特鷹	Harpagornis moorei
Chi-square	Distribución χ²
反式脂肪	Ácido graso trans
脊索	Notocorda
⾢	Radical 163
索馬里嘅內戰	Guerra civil somalí
沙馬	Samak Sundaravej
550年代	Años 550
汗腺	Glándula sudorípara
72	Setenta y dos
我孫子	Abiko (Chiba)
睡蓮	Nymphaea tetragona
本拿比	Burnaby
依波人	Pueblo igbo
納戈爾諾-卡拉巴赫	República de Nagorno Karabaj
560年代	Años 560
黑金風雲	There Will Be Blood
2010年亞洲運動會	Juegos Asiáticos de 2010
鹽田	Salina
鉸	Bisagra
侏儒鱷	Osteolaemus tetraspis
新蘭斯敦路球場	Estadio Aviva
570年代	Años 570
2011年法國網球公開賽	Torneo de Roland Garros 2011
不丹男子足球代表隊	Selección de fútbol de Bután
黑頸天鵝	Cygnus melancoryphus
小姐與流氓2：狗兒逃家記	La dama y el vagabundo II
面懵病	Prosopagnosia
皮特西格	Pete Seeger
哥本哈根氣候會議	XV Conferencia sobre el Cambio Climático de la ONU 2009
Subway	Subway
⾣	Radical 164
⾤	Radical 165
⾥	Radical 166
⾦	Radical 167
生命棋	Juego de la vida
法式洋蔥湯	Sopa de cebolla
⾧	Radical 168
靛藍細路	Niño índigo
披索	Peso (moneda)
580年代	Años 580
德國孖人牌	Zwilling J. A. Henckels
前580年代	Años 580 a. C.
食水 (船)	Calado
栗紅	Granate (color)
北京國家游泳中心	Centro Acuático Nacional de Pekín
⾨	Radical 169
新北市	Nuevo Taipéi
前587年	587 a. C.
殺手沒有假期	In Bruges
二二八事件	Incidente del 28 de febrero de 1947 en Taiwán
西安事變	Incidente de Xi'an
⾩	Radical 170
⾪	Radical 171
茶壺	Tetera
前590年	590 a. C.
590年代	Años 590
臺中市	Taichung
臺灣地區	Área libre de la República de China
前593年	593 a. C.
緬甸蟒蛇	Python molurus
Toni Kukoč	Toni Kukoč
馬連茨列次	Marin Cilic
中信廣場	CITIC Plaza
小先知書	Profeta menor
蝶式	Estilo mariposa
The God Delusion	El espejismo de Dios
平原斑馬	Equus quagga
劉備	Liu Bei
七巧板	Tangram
前599年	599 a. C.
打針	Inyección (medicina)
4條腿拯救隊	Vecinos invasores
International Physicians for the Prevention of Nuclear War	Asociación Internacional de Médicos para la Prevención de la Guerra Nuclear
香蕉船	Banana split
金鍾泌	Kim Jong-pil
CMB	CMB
Sober	Sober
干支	Ciclo sexagenario
拖鞋包	Ciabatta
600年代	Años 600
澳洲安捷航空	Ansett Australia
前604年	604 a. C.
三國志	Registros de los Tres Reinos
APM	APM
Boo	Boo
前606年	606 a. C.
久米島	Isla Kume
利揚堂	Leinster House
前607年	607 a. C.
福爾摩斯新傳	Elementary (serie de televisión)
水星凌日	Tránsito de Mercurio
前60年代	Años 60 a. C.
610年代	Años 610
西田	Westfield
安歷基	José Enrique Sánchez
武威	Wuwei
珠江城大廈	Torre río Perla
散嗌	À la carte
620年代	Años 620
Yui (歌手)	Yui (cantante)
金門	Kinmen
嘉義市	Chiayi
基隆	Keelung
800年代	Años 800
Xcode	Xcode
蛇 (搞清楚)	Snake
中曾根康弘	Yasuhiro Nakasone
630年代	Años 630
唂咕脂	Manteca de cacao
鹽田梓	Yim Tin Tsai (Sai Kung)
蒲苔群島	Islas Po Toi
索罟群島	Islas Soko
蘇聯紅軍	Ejército Rojo
滘西洲	Kau Sai Chau
迪馬利亞	Ángel Di María
主流思想謬誤	Argumento ad populum
萬聖夜	Halloween
蘇聯國歌	Himno nacional de la Unión Soviética
大浦洞2型	Taepodong-2
武里南聯足球會	Buriram United Football Club
錫丹沙基利	Xherdan Shaqiri
那赫瓦	Nahwa
640年代	Años 640
聯合車站	Union Station
哩	Milla
650年代	Años 650
國際足球協會	FIFA
學徒	Aprendiz
孝淵	Hyoyeon
專利	Patente
陽光	Sunshine (desambiguación)
鄧穎超	Deng Yingchao
安倍圭子	Keiko Abe
柴咲幸	Kō Shibasaki
玉置成實	Nami Tamaki
楊丞琳	Rainie Yang
小倉優子	Yūko Ogura
林依晨	Ariel Lin
基麗斯摩亞	Grace Moore
安史之亂	Rebelión de An Lushan
克里米亞戰爭	Guerra de Crimea
李冰冰	Li Bingbing
集體回憶	Memoria colectiva
范德華方程式	Ecuación de Van der Waals
660年代	Años 660
淞滬會戰	Batalla de Shanghái
加特拿	Anthony Gardner
姬莉波姬	Kelly Brook
Six	Seis (desambiguación)
前1070年代	Años 1070 a. C.
敏卡 (1970年出世)	Minka (actriz porno)
670年代	Años 670
德拉諾埃	Bertrand Delanoë
袖	Manga (indumentaria)
將軍	Shogun (desambiguación)
拜仁頌	Bayernhymne
橡筋	Goma elástica
茅原實里	Minori Chihara
許鞍華	Ann Hui
600	Seiscientos
Cookie	Cookie
寶盛證券	Boom
李熙	Emperador Gojong
Hanlon把剃刀	Principio de Hanlon
棕尾斑咀犀鳥	Penelopides
薩頂頂	Sa Dingding
690年代	Años 690
虎！虎！虎！	Tora! Tora! Tora!
茶水間	Despensa
自旋電子學	Espintrónica
7-11	7-Eleven
澳元	Dólar australiano
1962年亞洲運動會	Juegos Asiáticos de 1962
Anya Marina	Anya Marina
羥氨	Hidroxilamina
國家面積一覽	Anexo:Países por superficie
Category:德國公司	Categoría:Empresas de Alemania
PCT 定理	Simetría CPT
聯邦州	Bundesland
機鋪	Salón recreativo
斑絡新婦	Nephila
獨白	Monólogo
700年代	Años 700
中藥	Fitoterapia china
