Africa	África
Categoria:Proconsules Africae	Categoría:Gobernadores romanos de África
Categoria:Legati Britanniae provinciae	Categoría:Gobernadores romanos de Britania
Categoria:Legati Syriae	Categoría:Gobernadores romanos de Siria
Categoria:Legiones Romanae	Categoría:Legiones romanas
Categoria:Viae Romanae	Categoría:Calzadas romanas
Categoria:Fabulae de Volsungis et Nibelungis	Categoría:Cantar de los nibelungos
Categoria:Tribuni plebis	Categoría:Tribunos de la plebe
Categoria:Fabulae romanicae	Categoría:Libros de caballerías
Categoria:Lingua Zingarica	Categoría:Idioma romaní
Categoria:Scriptores rei publicae Nigritanae	Categoría:Escritores de Níger
Categoria:Xantusiidae	Categoría:Xantusiidae
Categoria:Ministri eruditionis Romaniae	Categoría:Ministros de Educación de Rumania
Categoria:Architecti Romaniae	Categoría:Arquitectos de Rumania
Categoria:Nona expeditio sacra	Categoría:Novena Cruzada
Categoria:Artifices Romaniae	Categoría:Artistas de Rumania
Categoria:Novogardia Inferior	Categoría:Nizhni Nóvgorod
Categoria:Oeconomi Romaniae	Categoría:Economistas de Rumania
Categoria:Noctuinae	Categoría:Noctuinae
Categoria:Diurnarii Romaniae	Categoría:Periodistas de Rumania
Categoria:Lingua Dacoromanica	Categoría:Idioma rumano
Categoria:Musicologi Romaniae	Categoría:Musicólogos de Rumania
Categoria:Medici Romaniae	Categoría:Médicos de Rumania
Categoria:Theologi Romaniae	Categoría:Teólogos de Rumania
Categoria:Auctores Rhaetici	Categoría:Escritores en retorromance
Categoria:Lingua Rhaetica (Romanica)	Categoría:Idioma romanche
Categoria:Roma	Categoría:Roma
Categoria:Rosales	Categoría:Rosales
Categoria:Comitatus Carolinae Septentrionalis	Categoría:Condados de Carolina del Norte
Categoria:Rosoideae	Categoría:Rosoideae
Categoria:Rostochium	Categoría:Rostock
Categoria:Rotifera	Categoría:Rotifera
Categoria:Roterodamum	Categoría:Róterdam
Categoria:Sodales Regiae Academiae Artium	Categoría:Miembros de la Royal Academy
Categoria:Northumbria	Categoría:Northumberland
Categoria:Universitas Boreoccidentalis	Categoría:Universidad Northwestern
Categoria:Medici Norvegiae	Categoría:Médicos de Noruega
Categoria:Mythistoriae primum forma seriali editae	Categoría:Novelas por entregas
Categoria:Rumex	Categoría:Rumex
Categoria:Nubia	Categoría:Nubia
Categoria:Numerologia	Categoría:Numerología
Categoria:Bellum Civile Russicum	Categoría:Guerra Civil Rusa
Categoria:Ecclesia Orthodoxa Russica	Categoría:Iglesia ortodoxa rusa
Categoria:Nymphalini	Categoría:Nymphalini
Categoria:Ritus mensibus digesti	Categoría:Fiestas por mes
Categoria:Lingua Occitana	Categoría:Idioma occitano
Categoria:Archaeologia Oceaniae	Categoría:Arqueología de Oceanía
Categoria:Diversitas biologica	Categoría:Biodiversidad
Categoria:Odonata	Categoría:Odonata
Categoria:Odyssea	Categoría:Odisea
Categoria:Chemia organica	Categoría:Química orgánica
Categoria:Sculptores Russiae	Categoría:Escultores de Rusia
Categoria:Verba Russica	Categoría:Palabras y frases en ruso
Categoria:Gens Rutilia	Categoría:Gens Rutilia
Categoria:Rutlandia	Categoría:Rutland
Categoria:Comitatus Oclahomae	Categoría:Condados de Oklahoma
Categoria:Olympia (locus Graeciae)	Categoría:Olimpia
Categoria:Saravipons	Categoría:Sarrebruck
Categoria:Sabal	Categoría:Sabal
Categoria:Sacramenta	Categoría:Sacramentos
Categoria:Saga	Categoría:Sagas
Categoria:Universitas Sancti Iosephi Philadelphiensis	Categoría:Universidad de San José
Categoria:Sanctus Christophorus et Nives	Categoría:San Cristóbal y Nieves
Categoria:Universitas Sancti Ludovici	Categoría:Universidad de San Luis
Categoria:Sancta Lucia	Categoría:Santa Lucía
Categoria:Urbs Sancti Pauli de Minnesota	Categoría:Saint Paul
Categoria:Alumni Universitatis Petropolitanae	Categoría:Alumnado de la Universidad Estatal de San Petersburgo
Categoria:Sanctitas	Categoría:Santidad
Sobre el cielo y la tierra	Sobre el cielo y la tierra
Categoria:Salmantica	Categoría:Salamanca
Categoria:Salesiani	Categoría:Salesianos
Categoria:Familia Salica	Categoría:Dinastía salia
Categoria:Salmoniformes	Categoría:Salmoniformes
Categoria:Salta	Categoría:Ciudad de Salta
Categoria:Salticidae	Categoría:Salticidae
Categoria:Salvelinus	Categoría:Salvelinus
Categoria:Linguae Samicae	Categoría:Lenguas sami
Categoria:Praefecti theatrales	Categoría:Directores de teatros de ópera
Categoria:Didacopolis	Categoría:San Diego
Categoria:Operae in Iberia sitae	Categoría:Óperas ambientadas en España
Categoria:Universitas Civica Didacopolitana	Categoría:Universidad Estatal de San Diego
Categoria:Alumni Universitatis Civicae Didacopolitanae	Categoría:Alumnado de la Universidad Estatal de San Diego
Categoria:Ophidiiformes	Categoría:Ophidiiformes
Categoria:Urbs Sancti Salvatoris	Categoría:San Salvador
Categoria:Areae	Categoría:Anexos:Órdenes de magnitud (área)
Categoria:Villa Matuciana	Categoría:San Remo
Categoria:Lingua Sanscrita	Categoría:Idioma sánscrito
Categoria:Auctores Sanscritici	Categoría:Escritores en sánscrito
Categoria:Compostella	Categoría:Santiago de Compostela
Categoria:Professores Studii Urbis	Categoría:Profesores de la Universidad La Sapienza
Categoria:Sapindaceae	Categoría:Sapindaceae
Categoria:Sapotaceae	Categoría:Sapotaceae
Categoria:Alba Sarae Brightman	Categoría:Álbumes de Sarah Brightman
Categoria:Seraium	Categoría:Sarajevo
Categoria:Sarawak	Categoría:Sarawak
Categoria:Sassanidae	Categoría:Dinastía sasánida
Categoria:Sassaris	Categoría:Sassari
Categoria:Satyrici	Categoría:Satíricos
Categoria:Satrapae Imperii Alexandri	Categoría:Sátrapas del Imperio de Alejandro Magno
Bunnolus	Buñuelo
Categoria:Saturniidae	Categoría:Saturniidae
Categoria:Saturniinae	Categoría:Saturniinae
Categoria:Satyrinae	Categoría:Satyrinae
Categoria:Satyrini	Categoría:Satyrini
Categoria:Lingua Orissensis	Categoría:Idioma oriya
Categoria:Ornithoptera	Categoría:Ornithoptera
Categoria:Sauropoda	Categoría:Sauropoda
Categoria:Sauropterygia	Categoría:Sauropterygia
Categoria:Orthographia	Categoría:Ortografía
Categoria:Orthoptera	Categoría:Orthoptera
Categoria:Linguae Oscoumbricae	Categoría:Lenguas osco-umbras
Categoria:Osnabruga	Categoría:Osnabrück
Categoria:Kermesidae	Categoría:Coccoidea
Categoria:Scarabaeidae	Categoría:Scarabaeidae
Categoria:Artifices scaenici	Categoría:Escenógrafos
Categoria:Ebudes Exteriores	Categoría:Hébridas Exteriores
Categoria:Publius Ovidius Naso	Categoría:Ovidio
Categoria:Scholastica	Categoría:Escolástica
Categoria:Oxonia	Categoría:Oxford
Categoria:Papyri Oxyrhynchi	Categoría:Papiros de Oxirrinco
Categoria:Tachyglossidae	Categoría:Tachyglossidae
Categoria:Pacifismus	Categoría:Pacifismo
Categoria:Theodorus Géricault	Categoría:Cuadros de Théodore Géricault
Categoria:Res mythologicae figuratae	Categoría:Pintura mitológica
Categoria:Palaeolithicum	Categoría:Paleolítico
Categoria:Linguae Palaeosibericae	Categoría:Lenguas paleosiberianas
Categoria:Scholae Keniae	Categoría:Escuelas de Kenia
Categoria:Panpulmonata	Categoría:Panpulmonata
Categoria:Flora pantropica	Categoría:Flora pantropical
Categoria:Papilio	Categoría:Papilio
Categoria:Gens Papiria	Categoría:Gens Papiria
Categoria:Episcopi Paraguaiae	Categoría:Obispos de Paraguay
Categoria:Scholae Norvegiae	Categoría:Escuelas de Noruega
Categoria:Scholae Scotiae	Categoría:Escuelas de Escocia
Categoria:Commune Lutetiae	Categoría:Comuna de París
Categoria:Vici Olisiponis	Categoría:Freguesias de Lisboa
Categoria:Scholae rerum internationalium	Categoría:Escuelas de relaciones internacionales
Categoria:Alumni Instituti Scientiarum Politicarum Parisiensis	Categoría:Alumnado del Instituto de Estudios Políticos de París
Categoria:Scorpaenidae	Categoría:Scorpaenidae
Categoria:Scorpiones	Categoría:Scorpiones
Categoria:The Lord of the Rings (series pellicularum)	Categoría:Trilogía cinematográfica de El Señor de los Anillos
Categoria:Patriarchae Aethiopiae	Categoría:Patriarcas de Etiopía
Categoria:Patriarchae Hierosolymitani	Categoría:Patriarcas de Jerusalén
Categoria:Auctores Scotici (Teutonici)	Categoría:Escritores en escocés
Categoria:Paulus McCartney	Categoría:Paul McCartney
Categoria:Universitas Pechinensis	Categoría:Universidad de Pekín
Categoria:Paeninsulae Croatiae	Categoría:Penínsulas de Croacia
Categoria:Paeninsulae Aegypti	Categoría:Penínsulas de Egipto
Categoria:Paeninsulae Islandiae	Categoría:Penínsulas de Islandia
Categoria:Paeninsulae Norvegiae	Categoría:Penínsulas de Noruega
Categoria:Pentatomomorpha	Categoría:Pentatomomorpha
Categoria:Paeoniaceae	Categoría:Paeoniaceae
Categoria:Politici Scotiae	Categoría:Políticos de Escocia
Categoria:Tardigrada	Categoría:Tardigrada
Categoria:Alumni Universitatis Belgradensis	Categoría:Alumnado de la Universidad de Belgrado
Categoria:Cibus marinus	Categoría:Marisco
Categoria:Alumni Collegii Marlburiensis	Categoría:Alumnado del Marlborough College
Categoria:Maria Civitatum Foederatarum	Categoría:Mares de Estados Unidos
Categoria:Seattlum	Categoría:Seattle
Categoria:Secunda expeditio sacra	Categoría:Segunda Cruzada
Categoria:Societates secretae	Categoría:Sociedades secretas
Categoria:Semina	Categoría:Semillas
Categoria:Segovia	Categoría:Segovia
Categoria:Seismologia	Categoría:Sismología
Categoria:Regnum Seleucidarum	Categoría:Imperio seléucida
Categoria:Effigies sui ipsius	Categoría:Autorretratos
Categoria:Selgiukidae	Categoría:Dinastía selyúcida
Categoria:Semantica	Categoría:Semántica
Categoria:Gens Sempronia	Categoría:Gens Sempronia
Categoria:Historici Senegaliae	Categoría:Historiadores de Senegal
Formula:Hibernia septentrionalisVex	Plantilla:NIR
Categoria:Lingua Serbica	Categoría:Idioma serbio
Categoria:Alumni Universitatis Leopolitanae	Categoría:Alumnado de la Universidad de Lviv
Categoria:Alumni Universitatis McGill	Categoría:Alumnado de la Universidad McGill
Categoria:Gens Sergia	Categoría:Gens Sergia
Categoria:Serranidae	Categoría:Serranidae
Categoria:Serranochromis	Categoría:Serranochromis
Categoria:Gens Servilia	Categoría:Gens Servilia
Categoria:Sebastopolis	Categoría:Sebastopol
Categoria:Peccata capitalia	Categoría:Pecados capitales
Categoria:Gnathostomata	Categoría:Gnathostomata
Categoria:Hispalis	Categoría:Sevilla
Categoria:Sexologi	Categoría:Sexólogos
Categoria:Religio et sexualitas	Categoría:Religión y sexualidad
Categoria:Chordata	Categoría:Chordata
Categoria:Rasura	Categoría:Afeitado
Categoria:Sheffield	Categoría:Sheffield
Categoria:Shetlandia	Categoría:Islas Shetland
Categoria:Alumni Universitatis Labacensis	Categoría:Alumnado de la Universidad de Liubliana
Categoria:Emporia (aedificia)	Categoría:Centros comerciales
Categoria:Systemata notarum	Categoría:Taquigrafía
Categoria:Alumni Universitatis Oeconomicae Pragensis	Categoría:Alumnado de la Universidad Económica de Praga
Categoria:Salopiensis comitatus	Categoría:Shropshire
Categoria:Alumni Universitatis Vindobonensis	Categoría:Alumnado de la Universidad de Viena
Categoria:Sicyopus	Categoría:Sicyopus
Categoria:Saena Iulia	Categoría:Siena
Categoria:Incolae Dacotae Septentrionalis	Categoría:Nordakotenses
Categoria:Sigismundus Freud	Categoría:Sigmund Freud
Categoria:Linguae gesticulatoriae	Categoría:Lenguas de señas o de signos
Categoria:Alumni Scholae Nationalis Administrationis	Categoría:Alumnado de la Escuela Nacional de Administración
Categoria:Sichismus	Categoría:Sijismo
Categoria:Alumni Scholae Normalis Superioris (Lutetia)	Categoría:Alumnado de la École Normale Supérieure
Categoria:Silentium	Categoría:Silencio
Categoria:Pelliculae mutae	Categoría:Películas mudas
Categoria:Silesia	Categoría:Silesia
Categoria:Serica (textilia)	Categoría:Seda
Categoria:Via Sericaria	Categoría:Ruta de la Seda
Categoria:Silphidae	Categoría:Silphidae
Categoria:Sympheropolis	Categoría:Simferópol
Categoria:Lingua Singhalensis	Categoría:Idioma cingalés
Categoria:Sinologi	Categoría:Sinólogos
Categoria:Peccata	Categoría:Pecados
Categoria:Sacellum Sixtinum	Categoría:Capilla Sixtina
Categoria:Magnitudo	Categoría:Tamaño
Categoria:Philosophi Sceptici	Categoría:Escépticos
Categoria:Scupi	Categoría:Skopie
Categoria:Dei caeli	Categoría:Dioses del cielo y del tiempo
Categoria:Slavi	Categoría:Pueblos eslavos
Categoria:Linguae Slavicae	Categoría:Lenguas eslavas
Categoria:Sclavonia	Categoría:Eslavonia
Categoria:Athletae Slovaciae	Categoría:Atletas de Eslovaquia
Categoria:Lingua Slovaca	Categoría:Idioma eslovaco
Categoria:Incolae Vasingtoniae (D.C.)	Categoría:Washingtonianos (D. C.)
Categoria:Lingua Slovena	Categoría:Idioma esloveno
Categoria:Collegium Smith	Categoría:Smith College
Categoria:Alumnae Collegii Smith	Categoría:Alumnado del Smith College
Categoria:Institutum Smithsonianum	Categoría:Smithsonian Institution
Categoria:Nix	Categoría:Nieve
Categoria:Participes primi belli mundani	Categoría:Personas de la Primera Guerra Mundial
Categoria:Systema periodicum	Categoría:Tabla periódica
Categoria:Socialistae	Categoría:Socialistas
Categoria:Insulae Societatis	Categoría:Islas de la Sociedad
Categoria:Paradigmata sociologica	Categoría:Paradigmas sociológicos
Categoria:Persea	Categoría:Persea
Categoria:Natrium	Categoría:Sodio
Categoria:Serdica	Categoría:Sofía
Categoria:Solidago	Categoría:Solidago
Categoria:Petrologia	Categoría:Petrología
Categoria:Status materiae	Categoría:Estados de la materia
Categoria:Philosophia mathematicae	Categoría:Filosofía de la matemática
Categoria:Phoenicia	Categoría:Fenicia
Categoria:Phoenices antiqui	Categoría:Fenicios
Categoria:Phrygia	Categoría:Frigia
Categoria:Pictogrammata	Categoría:Pictogramas
Categoria:Picus	Categoría:Picus
Categoria:Pierinae	Categoría:Pierinae
Categoria:Pinguicula	Categoría:Pinguicula
Categoria:Piper	Categoría:Piper
Categoria:Alumni apud Lateranum	Categoría:Alumnado de la Pontificia Universidad Lateranense
Categoria:Planities Civitatum Foederatarum	Categoría:Llanuras de Estados Unidos
Categoria:Altae planities Italiae	Categoría:Mesetas de Italia
Categoria:Pleiades	Categoría:Cúmulo de las Pléyades
Categoria:Carminum collectanea	Categoría:Libros de poesía
Dyskritodon	Dyskritodon
Categoria:Sorghum	Categoría:Sorghum
Categoria:Sonus	Categoría:Sonido
Categoria:Polyommatinae	Categoría:Polyommatinae
Categoria:Pompeii	Categoría:Pompeya
Categoria:Pontificia Academia Scientiarum	Categoría:Academia Pontificia de las Ciencias
Categoria:Pontificia Universitas Gregoriana	Categoría:Pontificia Universidad Gregoriana
Categoria:Alumni apud Urbanianam	Categoría:Alumnado de la Pontificia Universidad Urbaniana
Categoria:Encyclicae Pii XII	Categoría:Encíclicas de Pío XII
Categoria:Diurnarii Africae Australis	Categoría:Periodistas de Sudáfrica
Categoria:Condita 1536	Categoría:Localidades establecidas en 1536
Categoria:Condita 1840	Categoría:Localidades establecidas en 1840
Categoria:Condita 1863	Categoría:Localidades establecidas en 1863
Categoria:Australia Australis	Categoría:Australia Meridional
Categoria:Comitatus Carolinae Meridionalis	Categoría:Condados de Carolina del Sur
Categoria:Loci habitati Aegypti	Categoría:Localidades de Egipto
Categoria:Comitatus Dacotae Meridionalis	Categoría:Condados de Dakota del Sur
Formula:BelgiaVex	Plantilla:BEL
Categoria:Pelliculae 1907	Categoría:Películas de 1907
Categoria:Pelliculae 1917	Categoría:Películas de 1917
Categoria:Pelliculae 1928	Categoría:Películas de 1928
Categoria:Pelliculae 1931	Categoría:Películas de 1931
Categoria:Pelliculae 1950	Categoría:Películas de 1950
Categoria:Loci habitati Graeciae Occidentalis	Categoría:Localidades de la periferia de Grecia Occidental
Categoria:Pelliculae 1979	Categoría:Películas de 1979
Categoria:Gens Porcia	Categoría:Gens Porcia
Categoria:Loci thermales	Categoría:Balnearios
Categoria:Thermae Germaniae	Categoría:Balnearios de Alemania
Categoria:Saeculum Aureum Hispanicum	Categoría:Siglo de Oro
Categoria:Artifices Hispaniae	Categoría:Artistas de España
Categoria:Portus Ostium	Categoría:Portsmouth
Categoria:Clerici Hispaniae	Categoría:Religiosos de España
Categoria:Artifices Portugalliae	Categoría:Artistas de Portugal
Categoria:Argentarii Portugalliae	Categoría:Banqueros de Portugal
Categoria:Diurnarii Hispaniae	Categoría:Periodistas de España
Categoria:Porzana	Categoría:Porzana
Categoria:Psychologia positiva	Categoría:Psicología positiva
Categoria:Corpus Classiariorum Civitatum Foederatarum	Categoría:Cuerpo de Infantería de Marina de Estados Unidos
Categoria:U2	Categoría:U2
Categoria:Gens Postumia	Categoría:Gens Postumia
Categoria:Postmodernismus	Categoría:Postmodernismo
Categoria:Bellum Hispanum-Americanum	Categoría:Guerra hispano-estadounidense
Categoria:Homines pseudonymi	Categoría:Seudónimos
Categoria:Sparassidae	Categoría:Sparassidae
Categoria:Sparidae	Categoría:Sparidae
Categoria:Praefecti Praetorio	Categoría:Prefectos del Pretorio
Categoria:Solanum tuberosum	Categoría:Patatas
Categoria:Monumenta megalithica	Categoría:Megalitismo
Categoria:Tenebrionidae	Categoría:Tenebrionidae
Categoria:Praefecturae	Categoría:Prefecturas
Categoria:Animalia praehistorica	Categoría:Vertebrados prehistóricos
Categoria:Vita praehistorica	Categoría:Especies extintas en la prehistoria
Categoria:Gentes antiquae	Categoría:Pueblos antiguos
Categoria:Palaeographia	Categoría:Paleografía
Categoria:Palaeontologi	Categoría:Paleontólogos
Categoria:Palaeobotanica	Categoría:Paleobotánica
Categoria:Presbyteriani	Categoría:Presbiterianos
Categoria:Compositores Aetatis Classicae	Categoría:Compositores del Clasicismo
Categoria:Concilia Oecumenica	Categoría:Concilios ecuménicos
Categoria:Praesides Brasiliae	Categoría:Presidentes de Brasil
